ID,Forward_Citations
2026763889,2618512545
2026763889,2619052903
2026763889,2620653987
2026763889,2621218309
2026763889,2623988141
2026763889,2624908686
2026763889,2639152608
2026763889,2657843382
2026763889,2687425643
2026763889,2696063278
2026763889,2734330639
2026763889,2734433312
2026763889,2734484919
2026763889,2738658128
2026763889,2739543711
2026763889,2740001106
2026763889,2741079885
2026763889,2743998862
2026763889,2747390020
2026763889,2753941642
2026763889,2754926650
2026763889,2760816291
2026763889,2762609492
2026763889,2765200641
2026763889,2765417403
2026763889,2765572905
2026763889,2766460465
2026763889,2767398770
2026763889,2767601436
2026763889,2768554306
2026763889,2769394045
2026763889,2770658910
2026763889,2779256354
2026763889,2782714329
2026763889,2789385237
2026763889,2789605670
2026763889,2789944773
2026763889,2790453929
2026763889,2790699408
2026763889,2791106673
2026763889,2791418274
2026763889,2791424659
2026763889,2791472846
2026763889,2793567010
2026763889,2794166178
2026763889,2794650305
2026763889,2795268384
2026763889,2795424970
2026763889,2795487220
2026763889,2795922136
2026763889,2796273170
2026763889,2798918257
2026763889,2801118820
2026763889,2802758709
2026763889,2803636822
2026763889,2803664942
2026763889,2804479566
2026763889,2805090056
2026763889,2805202736
2026763889,2805889723
2026763889,2806242177
2026763889,2807434085
2026763889,2884042463
2026763889,2884501185
2026763889,2885127380
2026763889,2886444500
2026763889,2890956703
2026763889,2894408747
2026763889,2894731394
2026763889,2895361771
2026763889,2897446178
2026763889,2898216190
2026763889,2898459129
2026763889,2900886913
2026763889,2901226879
2026763889,2901436342
2026763889,2902883633
2026763889,2905094126
2026763889,2905305469
2026763889,2911101161
2026763889,2912104846
2026763889,2916537935
2026763889,2916657106
2026763889,2921529164
2026763889,2921936813
2026763889,2941860813
2026763889,2946678911
2026763889,2948977444
2026763889,2950249537
2026763889,2950640868
2026763889,2952398614
2026763889,2953091484
2026763889,2960272192
2026763889,2969138105
2026763889,2974709269
2026763889,2977551413
2026763889,2977863067
2026763889,2977953734
2026763889,2981148129
2026763889,2985418564
2026763889,2985529058
2026763889,2986688129
2026763889,2987211171
2034836290,766511987
2034836290,891757135
2034836290,1459600795
2034836290,1980320402
2034836290,2031351008
2034836290,2038062019
2034836290,2059161419
2034836290,2071906662
2034836290,2098172057
2034836290,2124789442
2034836290,2168424657
2034836290,2503519495
2034836290,2793567010
2034836290,2904863952
2034836290,2944642546
2035846038,81661867
2035846038,155632757
2035846038,205277311
2035846038,646811679
2035846038,961281549
2035846038,1232392824
2035846038,1492186113
2035846038,1505684780
2035846038,1533528935
2035846038,1600705343
2035846038,1677288299
2035846038,1866418083
2035846038,1923410515
2035846038,1964361826
2035846038,1979885942
2035846038,1983202018
2035846038,1989023712
2035846038,1990289074
2035846038,1991938591
2035846038,2005625964
2035846038,2010460175
2035846038,2016067440
2035846038,2022523736
2035846038,2025460875
2035846038,2030781477
2035846038,2042025648
2035846038,2046776340
2035846038,2047531122
2035846038,2049591193
2035846038,2050199801
2035846038,2050459389
2035846038,2052713935
2035846038,2053495478
2035846038,2055604732
2035846038,2064348371
2035846038,2064551051
2035846038,2072846259
2035846038,2078458608
2035846038,2084824102
2035846038,2085652767
2035846038,2086352321
2035846038,2092765802
2035846038,2093759574
2035846038,2096425106
2035846038,2097885959
2035846038,2099233485
2035846038,2104332169
2035846038,2109137594
2035846038,2123037681
2035846038,2127823584
2035846038,2129900161
2035846038,2146015248
2035846038,2148307319
2035846038,2158220263
2035846038,2182041361
2035846038,2188301928
2035846038,2189227790
2035846038,2289927394
2035846038,2316372984
2035846038,2320455164
2035846038,2324969157
2035846038,2337022250
2035846038,2337188890
2035846038,2425258350
2035846038,2521821686
2035846038,2558377066
2035846038,2789383223
2035846038,2789385237
2035846038,2795582069
2035846038,2800467410
2035846038,2809368647
2035846038,2909193688
2035846038,2909513099
2035846038,2912753883
2035846038,2913797176
2035846038,2978951249
2069584151,144958200
2069584151,1512146155
2069584151,1536806285
2069584151,1899563123
2069584151,1903130552
2069584151,1928279026
2069584151,1932033533
2069584151,1972831672
2069584151,1974549378
2069584151,1976539194
2069584151,1979748721
2069584151,1993175168
2069584151,1997242463
2069584151,2028992171
2069584151,2053421158
2069584151,2070047554
2069584151,2076157421
2069584151,2161956065
2069584151,2171995590
2069584151,2288644228
2069584151,2410226449
2069584151,2521339725
2069584151,2549359292
2069584151,2551387698
2069584151,2600767891
2069584151,2614086009
2069584151,2765896906
2069584151,2795052139
2069584151,2801498926
2069584151,2804479566
2069584151,2886219868
2069584151,2889418448
2069584151,2898202827
2069584151,2915337840
2069584151,2955846730
2069584151,2979432687
2069584151,2984764595
2078695450,592244
2078695450,44373975
2078695450,47752008
2078695450,52560609
2078695450,54316143
2078695450,55141569
2078695450,55465148
2078695450,57441034
2078695450,58503039
2078695450,62550980
2078695450,69339599
2078695450,72835959
2078695450,74988415
2078695450,75269822
2078695450,87695707
2078695450,94377270
2078695450,99839419
2078695450,102962454
2078695450,104118262
2078695450,108978593
2078695450,117457693
2078695450,122038565
2078695450,122676894
2078695450,125534992
2078695450,137419085
2078695450,141629668
2078695450,162354322
2078695450,165495879
2078695450,175238283
2078695450,180997131
2078695450,191241015
2078695450,197661741
2078695450,200959570
2078695450,205377684
2078695450,207258509
2078695450,214612975
2078695450,214954368
2078695450,219214155
2078695450,282941171
2078695450,311918039
2078695450,320248206
2078695450,324318393
2078695450,331621438
2078695450,362237489
2078695450,560218186
2078695450,745083407
2078695450,776978797
2078695450,785535594
2078695450,804531246
2078695450,811955838
2078695450,824745650
2078695450,841707671
2078695450,847337903
2078695450,848033053
2078695450,1020350660
2078695450,1148072245
2078695450,1481209221
2078695450,1484118905
2078695450,1485852907
2078695450,1494991656
2078695450,1496628061
2078695450,1498011529
2078695450,1517211763
2078695450,1525291650
2078695450,1525855728
2078695450,1538388115
2078695450,1539078979
2078695450,1544680029
2078695450,1545179962
2078695450,1553328975
2078695450,1571597685
2078695450,1571868942
2078695450,1573010345
2078695450,1574822643
2078695450,1578268364
2078695450,1584425689
2078695450,1593724350
2078695450,1602703029
2078695450,1608324693
2078695450,1608336017
2078695450,1677265648
2078695450,1711808977
2078695450,1773070889
2078695450,1803481851
2078695450,1833055691
2078695450,1898537432
2078695450,1904840230
2078695450,1906145437
2078695450,1907106676
2078695450,1928039543
2078695450,1943691810
2078695450,1949231408
2078695450,1964216141
2078695450,1964312253
2078695450,1967256172
2078695450,1969286375
2078695450,1969403699
2078695450,1970147893
2078695450,1970474598
2078695450,1970511908
2078695450,1970916293
2078695450,1971441462
2078695450,1971669296
2078695450,1971723711
2078695450,1971883934
2078695450,1972045892
2078695450,1972409856
2078695450,1973958125
2078695450,1974219561
2078695450,1974266758
2078695450,1974769223
2078695450,1975041584
2078695450,1975634780
2078695450,1976432164
2078695450,1976698649
2078695450,1977085956
2078695450,1977199954
2078695450,1977924308
2078695450,1979572021
2078695450,1979773733
2078695450,1980097703
2078695450,1980219317
2078695450,1980284504
2078695450,1980500806
2078695450,1981135919
2078695450,1981401094
2078695450,1981837324
2078695450,1982176730
2078695450,1984319256
2078695450,1984774120
2078695450,1985215842
2078695450,1985525978
2078695450,1985607658
2078695450,1986192918
2078695450,1986360015
2078695450,1986416424
2078695450,1986575803
2078695450,1987628734
2078695450,1988212471
2078695450,1988826220
2078695450,1988915474
2078695450,1989011010
2078695450,1989027612
2078695450,1989803082
2078695450,1990511152
2078695450,1991272930
2078695450,1991529011
2078695450,1991768983
2078695450,1992012603
2078695450,1992225824
2078695450,1992898741
2078695450,1993578408
2078695450,1993719393
2078695450,1993885841
2078695450,1994165322
2078695450,1995716782
2078695450,1995791721
2078695450,1996397244
2078695450,1997242463
2078695450,1997262371
2078695450,1998096294
2078695450,1998447874
2078695450,1998726262
2078695450,1998928720
2078695450,1998992802
2078695450,1999571958
2078695450,2000071774
2078695450,2000711404
2078695450,2001309721
2078695450,2001509768
2078695450,2002521454
2078695450,2002904206
2078695450,2004515403
2078695450,2005658466
2078695450,2005750438
2078695450,2006435587
2078695450,2006701695
2078695450,2006790831
2078695450,2007163976
2078695450,2008069346
2078695450,2008133433
2078695450,2009344315
2078695450,2009359559
2078695450,2010694970
2078695450,2011573703
2078695450,2013732339
2078695450,2013860158
2078695450,2015770494
2078695450,2016192436
2078695450,2016434864
2078695450,2017079742
2078695450,2017824055
2078695450,2018155477
2078695450,2018955619
2078695450,2019051444
2078695450,2019865357
2078695450,2021844046
2078695450,2023153236
2078695450,2025050604
2078695450,2025504454
2078695450,2025792739
2078695450,2026014625
2078695450,2026268059
2078695450,2027729792
2078695450,2028077457
2078695450,2028177905
2078695450,2028735934
2078695450,2029228456
2078695450,2029851867
2078695450,2029937924
2078695450,2030878599
2078695450,2031124405
2078695450,2031307906
2078695450,2031922762
2078695450,2032177148
2078695450,2033062589
2078695450,2033389971
2078695450,2034887128
2078695450,2035011869
2078695450,2035130995
2078695450,2035356130
2078695450,2035557977
2078695450,2036333156
2078695450,2039007029
2078695450,2040127729
2078695450,2041661289
2078695450,2043356640
2078695450,2043825334
2078695450,2044942256
2078695450,2044969601
2078695450,2045388295
2078695450,2045501943
2078695450,2046372575
2078695450,2047613760
2078695450,2047963327
2078695450,2048103128
2078695450,2048216765
2078695450,2048276487
2078695450,2048298316
2078695450,2049786837
2078695450,2051406505
2078695450,2051480851
2078695450,2051649359
2078695450,2051938286
2078695450,2052493576
2078695450,2052536421
2078695450,2052739203
2078695450,2052832150
2078695450,2052838221
2078695450,2053132499
2078695450,2055416427
2078695450,2055622017
2078695450,2056096588
2078695450,2056369156
2078695450,2056580164
2078695450,2056919634
2078695450,2058418576
2078695450,2059705794
2078695450,2059862850
2078695450,2060602472
2078695450,2060731977
2078695450,2061325581
2078695450,2061850401
2078695450,2061973599
2078695450,2064226295
2078695450,2064379766
2078695450,2065096458
2078695450,2065618025
2078695450,2066914984
2078695450,2067017492
2078695450,2067025060
2078695450,2067223414
2078695450,2067823066
2078695450,2068114319
2078695450,2068700027
2078695450,2069584151
2078695450,2069964363
2078695450,2071263918
2078695450,2072802474
2078695450,2073546119
2078695450,2073688172
2078695450,2073871158
2078695450,2074669617
2078695450,2076320060
2078695450,2076442967
2078695450,2076480233
2078695450,2077757891
2078695450,2077843157
2078695450,2079041139
2078695450,2080949818
2078695450,2081806283
2078695450,2082665432
2078695450,2082952466
2078695450,2083755233
2078695450,2084640090
2078695450,2084976271
2078695450,2085821319
2078695450,2088014217
2078695450,2088833234
2078695450,2088910861
2078695450,2089046249
2078695450,2090478129
2078695450,2090706325
2078695450,2092630015
2078695450,2092930491
2078695450,2093239540
2078695450,2094746503
2078695450,2094888157
2078695450,2094934960
2078695450,2094939714
2078695450,2094984952
2078695450,2095330548
2078695450,2097386364
2078695450,2097477433
2078695450,2097507761
2078695450,2097520507
2078695450,2098485457
2078695450,2098735985
2078695450,2098864319
2078695450,2099004597
2078695450,2102423700
2078695450,2103209148
2078695450,2103388523
2078695450,2104014983
2078695450,2104342429
2078695450,2104600553
2078695450,2104748508
2078695450,2105060778
2078695450,2106866805
2078695450,2107775470
2078695450,2107882128
2078695450,2108294118
2078695450,2110284534
2078695450,2110921054
2078695450,2111076280
2078695450,2111798862
2078695450,2112549398
2078695450,2112977680
2078695450,2113561777
2078695450,2113906247
2078695450,2114117684
2078695450,2116111526
2078695450,2116466612
2078695450,2117075868
2078695450,2118114848
2078695450,2118846630
2078695450,2119466617
2078695450,2119587501
2078695450,2119829662
2078695450,2121181961
2078695450,2121262479
2078695450,2121645846
2078695450,2123773770
2078695450,2124045015
2078695450,2125091964
2078695450,2125196728
2078695450,2125542009
2078695450,2126242592
2078695450,2126465142
2078695450,2127968427
2078695450,2128742620
2078695450,2129109035
2078695450,2129886741
2078695450,2129975749
2078695450,2130660446
2078695450,2130797302
2078695450,2131368319
2078695450,2131667039
2078695450,2131785404
2078695450,2132052494
2078695450,2132539991
2078695450,2133598986
2078695450,2133910373
2078695450,2137159311
2078695450,2137259471
2078695450,2137567460
2078695450,2139419848
2078695450,2139529942
2078695450,2139540851
2078695450,2141075903
2078695450,2141151539
2078695450,2142390424
2078695450,2146229024
2078695450,2147849339
2078695450,2148211412
2078695450,2149347736
2078695450,2149658795
2078695450,2149855288
2078695450,2149870646
2078695450,2150718773
2078695450,2151563888
2078695450,2152159467
2078695450,2152208565
2078695450,2152281552
2078695450,2152621335
2078695450,2153057991
2078695450,2153345564
2078695450,2153428858
2078695450,2155239171
2078695450,2156351496
2078695450,2156455497
2078695450,2157182783
2078695450,2157572142
2078695450,2157689359
2078695450,2158322960
2078695450,2160606436
2078695450,2160619957
2078695450,2160992045
2078695450,2162129166
2078695450,2162940437
2078695450,2164309747
2078695450,2165390621
2078695450,2165689389
2078695450,2167081215
2078695450,2167111901
2078695450,2167388755
2078695450,2168129452
2078695450,2168689343
2078695450,2171051134
2078695450,2171090657
2078695450,2172145194
2078695450,2173102787
2078695450,2175119033
2078695450,2180060862
2078695450,2181877415
2078695450,2182021037
2078695450,2182473163
2078695450,2182675853
2078695450,2183511218
2078695450,2183838308
2078695450,2185304764
2078695450,2186386106
2078695450,2186392945
2078695450,2205389286
2078695450,2218096687
2078695450,2220491254
2078695450,2233397681
2078695450,2236866476
2078695450,2237576786
2078695450,2258927853
2078695450,2266273952
2078695450,2278572307
2078695450,2280148180
2078695450,2281069097
2078695450,2284915160
2078695450,2285754628
2078695450,2288375572
2078695450,2290609038
2078695450,2291019963
2078695450,2292635137
2078695450,2295154203
2078695450,2297431274
2078695450,2309036431
2078695450,2314864926
2078695450,2316919542
2078695450,2317384336
2078695450,2321146431
2078695450,2325276841
2078695450,2326984581
2078695450,2329303797
2078695450,2331133092
2078695450,2338756838
2078695450,2338910638
2078695450,2339385472
2078695450,2339759345
2078695450,2342920503
2078695450,2344695142
2078695450,2345298168
2078695450,2379594348
2078695450,2411629054
2078695450,2417371357
2078695450,2466356634
2078695450,2471489140
2078695450,2473535606
2078695450,2479019851
2078695450,2500148942
2078695450,2503169286
2078695450,2508758457
2078695450,2515526077
2078695450,2519845880
2078695450,2520831803
2078695450,2522091373
2078695450,2523692288
2078695450,2551865637
2078695450,2553731407
2078695450,2558414080
2078695450,2561647403
2078695450,2563713957
2078695450,2569462023
2078695450,2570994193
2078695450,2581987727
2078695450,2588787189
2078695450,2596155744
2078695450,2599101018
2078695450,2603220372
2078695450,2619052903
2078695450,2724312092
2078695450,2734396412
2078695450,2736717885
2078695450,2737133657
2078695450,2739356526
